id,missing_count,hallucinated_count,contradictions_count,ref_precision,ref_recall,ref_f1,bleu,rouge_l_f
ex_000326,0,4,1,0.5,0.6666666666666666,0.5714285714285715,0.9589895173596777,0.9805825242718447
ex_000327,1,4,1,0.6666666666666666,1.0,0.8,0.9720272011184153,0.9859154929577464
ex_000328,1,3,0,1.0,1.0,1.0,1.0,1.0
ex_000329,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000330,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000331,0,0,0,1.0,1.0,1.0,0.9897431450598241,0.9959349593495935
ex_000332,0,0,0,0.0,0.0,0.0,0.9843489635453336,0.9938271604938271
ex_000333,2,0,0,1.0,1.0,1.0,0.937962512121386,0.9742489270386266
ex_000334,0,2,1,0.5,1.0,0.6666666666666666,0.9758546359769432,0.9878542510121457
ex_000335,1,1,0,1.0,1.0,1.0,0.9634966232628595,0.9855595667870036
ex_000336,0,0,0,0.0,0.0,0.0,0.9873569411297848,0.995
ex_000337,0,4,1,0.75,1.0,0.8571428571428571,0.9693084432299374,0.9845360824742267
ex_000338,0,5,1,0.6,1.0,0.7499999999999999,0.9536183163136602,0.9780219780219781
ex_000339,0,1,0,1.0,1.0,1.0,1.0,1.0
ex_000340,2,5,1,0.8461538461538461,1.0,0.9166666666666666,0.9754596031000573,0.9876543209876543
ex_000341,1,4,1,0.7142857142857143,1.0,0.8333333333333333,0.9641774787687473,0.9819277108433735
ex_000342,0,0,0,1.0,1.0,1.0,0.9801963649648872,0.9921568627450981
ex_000343,0,1,0,1.0,1.0,1.0,0.9793795740169895,0.9918367346938776
ex_000344,0,2,1,0.0,0.0,0.0,0.9829785506872526,0.9914529914529915
ex_000345,1,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9876687702431277,0.9951219512195122
ex_000346,0,0,0,0.0,0.0,0.0,0.985095502717434,0.9941176470588236
ex_000347,0,1,0,1.0,1.0,1.0,0.9754268026953148,0.9902912621359223
ex_000348,0,4,0,1.0,1.0,1.0,0.9856102803506148,0.9943181818181818
ex_000349,3,0,0,1.0,1.0,1.0,1.0,1.0
ex_000350,0,0,3,1.0,1.0,1.0,1.0,1.0
ex_000351,1,2,1,0.3333333333333333,1.0,0.5,0.9608772353105018,0.9814814814814815
ex_000352,3,4,1,0.7142857142857143,1.0,0.8333333333333333,0.9679988433469564,0.9838709677419354
ex_000353,1,3,2,1.0,1.0,1.0,1.0,1.0
ex_000354,0,2,1,0.3333333333333333,1.0,0.5,0.9702034967622996,0.9859154929577465
ex_000355,1,2,1,0.3333333333333333,1.0,0.5,0.9740814608512389,0.9869565217391305
ex_000356,1,1,0,0.0,0.0,0.0,0.9781159254140024,0.9913419913419913
ex_000357,0,2,0,1.0,1.0,1.0,0.9841008949399509,0.9936908517350158
ex_000358,0,0,0,1.0,1.0,1.0,0.9704972367260638,0.9883268482490273
ex_000359,0,3,1,0.6,1.0,0.7499999999999999,0.9692327744798903,0.9854545454545456
ex_000360,0,1,2,1.0,1.0,1.0,0.9725983312542936,0.9891891891891892
ex_000361,0,4,3,0.7142857142857143,1.0,0.8333333333333333,0.9483606283459075,0.9764150943396227
ex_000362,0,1,0,1.0,1.0,1.0,1.0,1.0
ex_000363,0,2,1,0.6666666666666666,0.8571428571428571,0.75,0.9591111764836041,0.9813432835820896
ex_000364,1,0,0,0.0,0.0,0.0,1.0,1.0
ex_000365,1,0,0,0.0,0.0,0.0,1.0,1.0
ex_000366,0,3,0,1.0,1.0,1.0,1.0,1.0
ex_000367,0,3,1,0.3333333333333333,1.0,0.5,0.9766985846044658,0.98828125
ex_000368,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000369,1,0,0,0.0,0.0,0.0,0.9889252428787272,0.9956140350877193
ex_000370,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9699641526371144,0.9881656804733728
ex_000371,0,2,0,1.0,1.0,1.0,1.0,1.0
ex_000372,0,1,0,1.0,1.0,1.0,1.0,1.0
ex_000373,0,2,0,1.0,1.0,1.0,1.0,1.0
ex_000374,1,1,0,1.0,1.0,1.0,1.0,1.0
ex_000375,0,2,1,0.6,1.0,0.7499999999999999,0.9674784604650333,0.9836065573770492
ex_000376,0,2,1,0.0,0.0,0.0,0.9699931118166816,0.9858156028368794
ex_000377,0,0,0,0.0,0.0,0.0,0.9695384785524631,0.9879518072289156
ex_000378,0,0,0,0.75,0.75,0.75,0.9632720679530278,0.9855072463768116
ex_000379,2,0,0,1.0,1.0,1.0,0.986012856208516,0.994475138121547
ex_000380,0,0,0,0.5,0.5,0.5,0.9884118727773189,0.9954128440366973
ex_000381,0,3,1,0.75,1.0,0.8571428571428571,0.9645462752137506,0.9842105263157895
ex_000382,1,4,1,0.8,1.0,0.888888888888889,0.9543605113480108,0.9791666666666667
ex_000383,0,4,1,0.7777777777777778,1.0,0.8750000000000001,0.9619286862262583,0.9819819819819819
ex_000384,0,2,1,0.0,0.0,0.0,0.9747362749808467,0.9872881355932204
ex_000385,1,1,0,1.0,1.0,1.0,1.0,1.0
ex_000386,0,2,0,1.0,0.8333333333333334,0.9090909090909091,0.9401386474979551,0.9743589743589743
ex_000387,0,0,0,0.0,0.0,0.0,0.9892583505502627,0.9957446808510638
ex_000388,0,2,0,1.0,1.0,1.0,0.9813070206194715,0.9925925925925926
ex_000389,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000390,0,3,1,0.8,0.9230769230769231,0.8571428571428571,0.9107748228556847,0.9578947368421051
ex_000391,0,3,1,0.3333333333333333,1.0,0.5,0.9677134383595144,0.9847328244274809
ex_000392,2,1,0,1.0,1.0,1.0,0.9902625212595506,0.9961389961389961
ex_000393,0,2,1,0.0,0.0,0.0,0.9523846984783422,0.9782608695652174
ex_000394,1,1,0,1.0,1.0,1.0,1.0,1.0
ex_000395,1,1,0,1.0,1.0,1.0,1.0,1.0
ex_000396,2,0,0,0.0,0.0,0.0,1.0,1.0
ex_000397,0,4,1,0.5,1.0,0.6666666666666666,0.938342903429302,0.9729729729729729
ex_000398,0,3,0,1.0,1.0,1.0,0.9772184319311534,0.990990990990991
ex_000399,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000400,0,0,0,0.0,0.0,0.0,0.9893043084862078,0.9957627118644068
ex_000401,0,3,3,1.0,1.0,1.0,0.9662106565642511,0.9866220735785953
ex_000402,1,3,1,0.3333333333333333,1.0,0.5,0.9749472549591167,0.9873949579831932
ex_000403,0,2,1,0.75,1.0,0.8571428571428571,0.9293566888106883,0.9690265486725663
ex_000404,2,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9357791402964702,0.9747474747474747
ex_000405,0,2,1,0.0,0.0,0.0,0.968077223397152,0.9849056603773585
ex_000406,0,2,1,0.5,1.0,0.6666666666666666,0.9554691949352742,0.9796747967479675
ex_000407,0,2,1,0.0,0.0,0.0,0.9661714214195785,0.984
ex_000408,0,3,1,0.6923076923076923,0.8181818181818182,0.7500000000000001,0.9045132111337975,0.9590909090909091
ex_000409,0,3,1,0.25,0.5,0.3333333333333333,0.9327527769144892,0.97
ex_000410,0,0,0,0.0,0.0,0.0,0.9824241526237325,0.9930313588850174
ex_000411,0,1,0,1.0,1.0,1.0,0.9819155587649876,0.992831541218638
ex_000412,0,4,5,0.625,0.8333333333333334,0.7142857142857143,0.9627626656781362,0.9823788546255506
ex_000413,0,2,1,0.7777777777777778,1.0,0.8750000000000001,0.975154740212482,0.9875
ex_000414,1,1,0,1.0,1.0,1.0,1.0,1.0
ex_000415,1,4,1,0.6,1.0,0.7499999999999999,0.9721570124462448,0.985981308411215
ex_000416,0,0,0,0.0,0.0,0.0,0.9899895766450997,0.996031746031746
ex_000417,0,0,0,1.0,1.0,1.0,0.975783889319737,0.9904306220095693
ex_000418,0,3,1,0.6666666666666666,1.0,0.8,0.9578578660578833,0.9807692307692308
ex_000419,0,4,1,0.5,0.6666666666666666,0.5714285714285715,0.9614101221070804,0.9817351598173515
ex_000420,0,0,0,1.0,1.0,1.0,0.9754268026953148,0.9902912621359223
ex_000421,1,0,0,1.0,1.0,1.0,1.0,1.0
ex_000422,1,2,3,1.0,1.0,1.0,0.9649870493354201,0.9861751152073732
ex_000423,0,2,0,1.0,1.0,1.0,0.8967607223184987,0.959731543624161
ex_000424,1,4,1,0.5,1.0,0.6666666666666666,0.900438311312599,0.9562841530054644
ex_000425,0,3,1,0.3333333333333333,1.0,0.5,0.9206747542125736,0.9656652360515022
ex_000426,0,2,1,0.0,0.0,0.0,0.978609282114619,0.989247311827957
ex_000427,0,1,0,1.0,1.0,1.0,1.0,1.0
ex_000428,0,2,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9127810998937073,0.961111111111111
ex_000429,0,0,0,0.5,0.5,0.5,0.9606210780426776,0.9844357976653697
ex_000430,0,0,0,0.0,0.0,0.0,0.9813766510276617,0.992619926199262
ex_000431,0,2,1,0.6666666666666666,1.0,0.8,0.9597660525319596,0.9809523809523809
ex_000432,0,5,1,0.6,1.0,0.7499999999999999,0.9614101221070804,0.9817351598173515
ex_000433,2,0,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9866834461262846,0.9947368421052631
ex_000434,0,2,0,1.0,1.0,1.0,0.9866834461262846,0.9947368421052631
ex_000435,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000436,0,4,3,0.5,0.625,0.5555555555555556,0.9435934685893279,0.9742268041237113
ex_000437,1,2,1,0.0,0.0,0.0,0.9688949900803225,0.9852941176470588
ex_000438,0,0,0,1.0,1.0,1.0,0.9721402119251268,0.989010989010989
ex_000439,0,2,1,0.6,1.0,0.7499999999999999,0.9573429033599878,0.9797979797979798
ex_000440,0,0,0,0.75,0.75,0.75,0.9525910952677581,0.9813084112149533
ex_000441,0,0,0,1.0,1.0,1.0,0.9905567824769042,0.9962546816479401
ex_000442,1,4,1,0.75,1.0,0.8571428571428571,0.9661714214195785,0.984
ex_000443,0,1,3,1.0,1.0,1.0,1.0,1.0
ex_000444,1,1,0,1.0,1.0,1.0,0.9890225062428615,0.9956521739130435
ex_000445,1,3,3,1.0,1.0,1.0,1.0,1.0
ex_000446,1,2,0,1.0,1.0,1.0,1.0,1.0
ex_000447,0,3,1,0.7777777777777778,1.0,0.8750000000000001,0.9746294467607448,0.9872340425531915
ex_000448,1,4,0,1.0,1.0,1.0,0.9798775391898517,0.99203187250996
ex_000449,0,1,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.9365662969670293,0.9745762711864406
ex_000450,0,0,0,1.0,1.0,1.0,0.967278826355373,0.9870689655172413
ex_000451,1,4,1,0.5,1.0,0.6666666666666666,0.9654845569234122,0.9836734693877551
ex_000452,0,2,1,0.7142857142857143,1.0,0.8333333333333333,0.9427384273941197,0.974468085106383
ex_000453,0,4,1,0.75,1.0,0.8571428571428571,0.963870676225104,0.982905982905983
ex_000454,1,0,0,1.0,1.0,1.0,0.989908759189579,0.996
ex_000455,0,3,1,0.8181818181818182,1.0,0.9,0.9735092795255366,0.9866666666666666
ex_000456,1,2,1,0.7142857142857143,1.0,0.8333333333333333,0.9612341136212754,0.981651376146789
ex_000457,0,0,0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9895720039677972,0.9958677685950413
ex_000458,0,4,0,1.0,1.0,1.0,0.9867540076865134,0.9947643979057592
ex_000459,1,4,1,0.75,1.0,0.8571428571428571,0.9743034716153488,0.9870689655172413
ex_000460,1,3,1,0.5,1.0,0.6666666666666666,0.9356755365695376,0.9705882352941175
ex_000461,0,3,1,0.8,1.0,0.888888888888889,0.9561788662022079,0.9800000000000001
ex_000462,0,0,0,1.0,1.0,1.0,0.990766065358046,0.9963369963369964
ex_000463,2,2,1,0.8,1.0,0.888888888888889,0.97705502497604,0.9884615384615385
ex_000464,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000465,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000466,0,2,1,0.0,0.0,0.0,0.9748422073059427,0.9873417721518987
ex_000467,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000468,0,1,0,1.0,1.0,1.0,0.9852711397709147,0.9941860465116279
ex_000469,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000470,1,2,1,0.3333333333333333,1.0,0.5,0.9553249180254273,0.9788359788359788
ex_000471,0,4,1,0.6666666666666666,1.0,0.8,0.9792742990084026,0.9895833333333333
ex_000472,0,3,0,1.0,0.8333333333333334,0.9090909090909091,0.9622563753900191,0.9850746268656716
ex_000473,0,1,0,1.0,1.0,1.0,0.986167648730625,0.994535519125683
ex_000474,1,2,1,0.5,1.0,0.6666666666666666,0.9654164055854523,0.9825581395348837
ex_000475,0,0,0,0.5,0.5,0.5,0.9800382251641164,0.9920948616600791
ex_000476,2,6,1,0.75,1.0,0.8571428571428571,0.973969010609532,0.9868995633187774
ex_000477,1,3,1,0.8181818181818182,1.0,0.9,0.9758546359769432,0.9878542510121457
ex_000478,1,1,0,1.0,1.0,1.0,1.0,1.0
ex_000479,1,5,2,1.0,0.9,0.9473684210526316,0.9386342646677786,0.9734848484848485
ex_000480,0,1,0,1.0,1.0,1.0,0.9819807370061823,0.9928571428571429
ex_000481,0,6,1,0.7142857142857143,1.0,0.8333333333333333,0.9691506353704897,0.9844559585492229
ex_000482,3,0,0,1.0,1.0,1.0,0.9877892367547221,0.9951690821256038
ex_000483,1,2,1,0.6,1.0,0.7499999999999999,0.9597660525319596,0.9809523809523809
ex_000484,1,2,1,0.6,1.0,0.7499999999999999,0.9688949900803225,0.9852941176470588
ex_000485,0,2,1,0.75,1.0,0.8571428571428571,0.9601433949370982,0.981132075471698
ex_000486,1,0,0,1.0,1.0,1.0,0.9871621564653424,0.9949238578680203
ex_000487,0,6,3,1.0,1.0,1.0,0.9826075766529176,0.993103448275862
ex_000488,0,2,1,0.0,0.0,0.0,0.9646331150640797,0.9838709677419355
ex_000489,1,0,0,1.0,1.0,1.0,0.988875961953624,0.9955947136563876
ex_000490,0,2,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9863190523811637,0.9945945945945946
ex_000491,0,2,1,0.0,0.0,0.0,0.9577668309370587,0.98
ex_000492,1,2,1,0.6,1.0,0.7499999999999999,0.963937382918312,0.9835526315789473
ex_000493,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000494,2,0,0,0.0,0.0,0.0,0.9902244440514935,0.9961240310077519
ex_000495,2,3,1,0.6666666666666666,1.0,0.8,0.9720272011184153,0.9859154929577464
ex_000496,0,5,1,0.6666666666666666,1.0,0.8,0.9472169506721759,0.9764705882352942
ex_000497,0,2,1,0.8,1.0,0.888888888888889,0.9594129410079233,0.9814814814814814
ex_000498,1,5,1,0.7,0.875,0.7777777777777777,0.9493125707765612,0.9768518518518519
ex_000499,2,1,0,1.0,1.0,1.0,1.0,1.0
ex_000500,0,2,1,0.6,1.0,0.7499999999999999,0.9761426639134413,0.988
ex_000501,0,2,1,0.0,0.0,0.0,0.9561788662022079,0.9800000000000001
ex_000502,0,0,0,1.0,1.0,1.0,0.9665471263505983,0.9868421052631579
ex_000503,0,1,0,1.0,1.0,1.0,0.9889252428787272,0.9956140350877193
ex_000504,0,2,1,0.0,0.0,0.0,0.950687956358613,0.978021978021978
ex_000505,0,4,1,0.7142857142857143,1.0,0.8333333333333333,0.969671904017933,0.985663082437276
ex_000506,1,2,1,0.0,0.0,0.0,0.9714956211295936,0.985645933014354
ex_000507,2,3,1,0.75,1.0,0.8571428571428571,0.9650130633432443,0.9823529411764705
ex_000508,1,2,0,1.0,1.0,1.0,1.0,1.0
ex_000509,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_000510,1,1,0,1.0,1.0,1.0,1.0,1.0
ex_000511,0,1,0,0.75,0.75,0.75,0.9332978347415105,0.9736842105263158
ex_000512,0,0,0,1.0,1.0,1.0,0.9902625212595506,0.9961389961389961
ex_000513,3,0,0,0.3333333333333333,0.25,0.28571428571428575,0.9601488274594508,0.9842931937172775
ex_000514,1,0,0,1.0,1.0,1.0,0.9911579823408511,0.9964912280701754
ex_000515,1,1,0,1.0,1.0,1.0,1.0,1.0
ex_000516,1,0,0,1.0,1.0,1.0,1.0,1.0
ex_000517,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000518,1,0,0,1.0,1.0,1.0,0.9898678591079547,0.9959839357429718
ex_000519,0,0,0,1.0,1.0,1.0,0.9603084023058102,0.984313725490196
ex_000520,1,4,4,0.8,1.0,0.888888888888889,0.9748422073059427,0.9873417721518987
ex_000521,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000522,0,2,1,0.3333333333333333,1.0,0.5,0.9787607256646796,0.9893238434163701
ex_000523,1,2,0,1.0,1.0,1.0,1.0,1.0
ex_000524,0,2,3,1.0,1.0,1.0,1.0,1.0
ex_000525,1,6,1,0.8666666666666667,1.0,0.9285714285714286,0.9685028344374914,0.9841269841269841
ex_000526,1,4,1,0.7142857142857143,1.0,0.8333333333333333,0.9669604131818109,0.984375
ex_000527,0,2,1,0.0,0.0,0.0,0.9774007245540284,0.9886363636363636
ex_000528,0,2,1,0.0,0.0,0.0,0.9330861876395834,0.9701492537313432
ex_000529,0,3,1,0.5,1.0,0.6666666666666666,0.9343874031879694,0.9707317073170733
ex_000530,1,0,0,1.0,1.0,1.0,1.0,1.0
ex_000531,0,0,0,1.0,1.0,1.0,0.9682486754559112,0.9874476987447699
ex_000532,1,2,1,0.0,0.0,0.0,0.9500038060232501,0.9771689497716894
ex_000533,2,0,0,1.0,1.0,1.0,1.0,1.0
ex_000534,0,2,0,1.0,1.0,1.0,0.9902244440514935,0.9961240310077519
ex_000535,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_000536,0,2,0,1.0,1.0,1.0,0.9922778027462396,0.9969325153374233
ex_000537,0,0,0,1.0,1.0,1.0,0.9714982666659447,0.9883268482490273
ex_000538,0,1,2,1.0,1.0,1.0,0.9903377926228485,0.9961685823754789
ex_000539,0,1,0,1.0,1.0,1.0,0.9878485915987741,0.9951923076923077
ex_000540,0,2,1,0.3333333333333333,1.0,0.5,0.9202540639021216,0.9661016949152542
ex_000541,1,3,1,0.3333333333333333,1.0,0.5,0.9444482029386646,0.9746192893401014
ex_000542,0,2,1,0.6666666666666666,1.0,0.8,0.9754596031000573,0.9876543209876543
ex_000543,1,2,1,0.0,0.0,0.0,0.9616593460048779,0.9806451612903226
ex_000544,1,0,0,1.0,1.0,1.0,0.9909987995529367,0.9964285714285714
ex_000545,1,2,1,0.5,1.0,0.6666666666666666,0.9731536813391558,0.9864864864864865
ex_000546,1,2,1,0.7142857142857143,1.0,0.8333333333333333,0.975154740212482,0.9875
ex_000547,0,1,0,1.0,1.0,1.0,1.0,1.0
ex_000548,0,2,1,0.5,1.0,0.6666666666666666,0.9681966700728842,0.9849624060150376
ex_000549,1,1,0,0.8571428571428571,0.75,0.7999999999999999,0.8929338677312806,0.9541666666666666
ex_000550,1,2,0,1.0,1.0,1.0,1.0,1.0
ex_000551,0,2,1,0.7142857142857143,1.0,0.8333333333333333,0.977485527880023,0.9886792452830189
ex_000552,1,2,0,1.0,1.0,1.0,0.9649060448307644,0.9861111111111112
ex_000553,1,0,0,0.0,0.0,0.0,0.9904485426482703,0.9962121212121212
ex_000554,0,3,1,0.7142857142857143,1.0,0.8333333333333333,0.9572019473760653,0.98046875
ex_000555,0,3,0,1.0,1.0,1.0,1.0,1.0
ex_000556,2,2,1,0.0,0.0,0.0,0.9442950949852067,0.9746835443037976
ex_000557,2,5,5,0.7777777777777778,1.0,0.8750000000000001,0.9709434454125223,0.9853658536585366
